"No.","Time","Source","Destination","Protocol","Length","Info"
"189","11:49:41.273069917","10.10.5.13","10.10.5.10","TCP","4544","49196  >  1293 [PSH, ACK] Seq=40616 Ack=136 Win=255 Len=4490"
"190","11:49:41.273130394","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=136 Ack=45106 Win=501 Len=0"
"191","11:49:41.273302056","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=136 Ack=45106 Win=501 Len=15"
"192","11:49:41.466449999","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=45106 Ack=151 Win=255 Len=0"
"193","11:49:44.383927836","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"194","11:49:45.032620876","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"195","11:49:46.032745185","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"196","11:49:46.035233570","PcsCompu_c8:46:cd","PcsCompu_df:63:fa","ARP","60","Who has 10.10.5.10? Tell 10.10.5.13"
"197","11:49:46.035249389","PcsCompu_df:63:fa","PcsCompu_c8:46:cd","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa"
"198","11:49:47.523609251","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"199","11:49:48.267280112","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"200","11:49:49.016974129","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"201","11:49:49.471023139","10.10.5.11","10.10.5.10","TCP","4549","49205  >  1291 [PSH, ACK] Seq=47550 Ack=151 Win=255 Len=4495"
"202","11:49:49.471075343","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=151 Ack=52045 Win=501 Len=0"
"203","11:49:49.471297839","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=151 Ack=52045 Win=501 Len=15"
"204","11:49:49.663731063","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=52045 Ack=166 Win=255 Len=0"
"205","11:49:49.768163076","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"206","11:49:50.516938763","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"207","11:49:50.522684562","10.10.5.14","10.10.5.10","TCP","4550","49195  >  1294 [PSH, ACK] Seq=45606 Ack=151 Win=255 Len=4496"
"208","11:49:50.522747180","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=151 Ack=50102 Win=501 Len=0"
"209","11:49:50.522940763","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=151 Ack=50102 Win=501 Len=15"
"210","11:49:50.719527328","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=50102 Ack=166 Win=255 Len=0"
"211","11:49:50.806990611","10.10.5.12","10.10.5.10","TCP","4543","49204  >  1292 [PSH, ACK] Seq=44872 Ack=151 Win=255 Len=4489"
"212","11:49:50.807058567","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=151 Ack=49361 Win=501 Len=0"
"213","11:49:50.807264366","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=151 Ack=49361 Win=501 Len=15"
"214","11:49:50.998552771","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=49361 Ack=166 Win=255 Len=0"
"215","11:49:51.266307771","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"216","11:49:52.041331564","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"217","11:49:53.033065158","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"218","11:49:54.032095442","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"219","11:49:55.176062604","fe80::3c1a:e462:6dcc:19c9","ff02::1:3","LLMNR","84","Standard query 0xecbc A wpad"
"220","11:49:55.176062928","10.10.5.14","224.0.0.252","LLMNR","64","Standard query 0xecbc A wpad"
"221","11:49:55.283148933","fe80::3c1a:e462:6dcc:19c9","ff02::1:3","LLMNR","84","Standard query 0xecbc A wpad"
"222","11:49:55.283149209","10.10.5.14","224.0.0.252","LLMNR","64","Standard query 0xecbc A wpad"
"223","11:49:55.486236678","10.10.5.14","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"224","11:49:55.692749144","PcsCompu_03:cb:a5","PcsCompu_df:63:fa","ARP","60","Who has 10.10.5.10? Tell 10.10.5.12"
"225","11:49:55.692765345","PcsCompu_df:63:fa","PcsCompu_03:cb:a5","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa"
"226","11:49:56.235547022","10.10.5.14","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"227","11:49:56.279702978","10.10.5.13","10.10.5.10","TCP","4547","49196  >  1293 [PSH, ACK] Seq=45106 Ack=151 Win=255 Len=4493"
"228","11:49:56.279762316","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=151 Ack=49599 Win=501 Len=0"
"229","11:49:56.279957906","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=151 Ack=49599 Win=501 Len=15"
"230","11:49:56.478251961","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=49599 Ack=166 Win=255 Len=0"
"231","11:49:56.985520751","10.10.5.14","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"232","11:49:57.735786516","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"233","11:49:58.485374684","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"234","11:49:59.235988522","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"235","11:50:03.566015626","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"236","11:50:04.478010279","10.10.5.11","10.10.5.10","TCP","4548","49205  >  1291 [PSH, ACK] Seq=52045 Ack=166 Win=255 Len=4494"
"237","11:50:04.478074780","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=166 Ack=56539 Win=501 Len=0"
"238","11:50:04.478262292","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=166 Ack=56539 Win=501 Len=15"
"239","11:50:04.563075352","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"240","11:50:04.669921524","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=56539 Ack=181 Win=255 Len=0"
"241","11:50:05.523216203","10.10.5.14","10.10.5.10","TCP","4616","49195  >  1294 [PSH, ACK] Seq=50102 Ack=166 Win=255 Len=4562"
"242","11:50:05.523272413","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=166 Ack=54664 Win=501 Len=0"
"243","11:50:05.523518155","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=166 Ack=54664 Win=501 Len=15"
"244","11:50:05.719826566","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=54664 Ack=181 Win=255 Len=0"
"245","11:50:05.813697377","10.10.5.12","10.10.5.10","TCP","4539","49204  >  1292 [PSH, ACK] Seq=49361 Ack=166 Win=255 Len=4485"
"246","11:50:05.813755429","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=166 Ack=53846 Win=501 Len=0"
"247","11:50:05.813981602","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=166 Ack=53846 Win=501 Len=15"
"248","11:50:06.005392396","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=53846 Ack=181 Win=255 Len=0"
"249","11:50:06.563758643","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"250","11:50:10.031996079","PcsCompu_90:18:5a","PcsCompu_df:63:fa","ARP","60","Who has 10.10.5.10? Tell 10.10.5.14"
"251","11:50:10.032010507","PcsCompu_df:63:fa","PcsCompu_90:18:5a","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa"
"252","11:50:10.564130203","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"253","11:50:11.286668208","10.10.5.13","10.10.5.10","TCP","4547","49196  >  1293 [PSH, ACK] Seq=49599 Ack=166 Win=255 Len=4493"
"254","11:50:11.286730592","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=166 Ack=54092 Win=501 Len=0"
"255","11:50:11.286924758","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=166 Ack=54092 Win=501 Len=15"
"256","11:50:11.481496419","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=54092 Ack=181 Win=255 Len=0"
"257","11:50:12.067067739","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"258","11:50:13.067500295","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"259","11:50:15.067353933","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"260","11:50:17.233142279","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"261","11:50:18.232890925","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"262","11:50:18.563786469","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"263","11:50:19.067922153","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"264","11:50:19.488370131","10.10.5.11","10.10.5.10","TCP","4614","49205  >  1291 [PSH, ACK] Seq=56539 Ack=181 Win=255 Len=4560"
"265","11:50:19.488403678","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=181 Ack=61099 Win=572 Len=0"
"266","11:50:19.488653784","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=181 Ack=61099 Win=572 Len=15"
"267","11:50:19.684315045","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=61099 Ack=196 Win=255 Len=0"
"268","11:50:20.232503649","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"269","11:50:20.444696038","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"270","11:50:20.523331936","10.10.5.14","10.10.5.10","TCP","4616","49195  >  1294 [PSH, ACK] Seq=54664 Ack=181 Win=255 Len=4562"
"271","11:50:20.523406483","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=181 Ack=59226 Win=501 Len=0"
"272","11:50:20.523600468","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=181 Ack=59226 Win=501 Len=15"
"273","11:50:20.719913929","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=59226 Ack=196 Win=255 Len=0"
"274","11:50:20.822225829","10.10.5.12","10.10.5.10","TCP","4603","49204  >  1292 [PSH, ACK] Seq=53846 Ack=181 Win=255 Len=4549"
"275","11:50:20.822275164","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=181 Ack=58395 Win=501 Len=0"
"276","11:50:20.822460433","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=181 Ack=58395 Win=501 Len=15"
"277","11:50:21.014803691","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=58395 Ack=196 Win=255 Len=0"
"278","11:50:21.032486818","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"279","11:50:22.032553517","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"280","11:50:22.502966237","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"281","11:50:23.503031026","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"282","11:50:24.232075638","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"283","11:50:25.502908438","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"284","11:50:26.293687801","10.10.5.13","10.10.5.10","TCP","4615","49196  >  1293 [PSH, ACK] Seq=54092 Ack=181 Win=255 Len=4561"
"285","11:50:26.293737574","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=181 Ack=58653 Win=501 Len=0"
"286","11:50:26.293960345","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=181 Ack=58653 Win=501 Len=15"
"287","11:50:26.484575933","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=58653 Ack=196 Win=255 Len=0"
"288","11:50:27.068592909","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"289","11:50:28.466814954","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"290","11:50:29.438379635","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"291","11:50:29.502877375","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"292","11:50:30.439127344","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"293","11:50:32.232333462","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"294","11:50:32.275919430","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"295","11:50:33.036124581","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"296","11:50:33.875671480","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"297","11:50:34.036219323","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"298","11:50:34.439199483","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"299","11:50:34.496865863","10.10.5.11","10.10.5.10","TCP","4609","49205  >  1291 [PSH, ACK] Seq=61099 Ack=196 Win=255 Len=4555"
"300","11:50:34.496898348","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=196 Ack=65654 Win=644 Len=0"
"301","11:50:34.497169239","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=196 Ack=65654 Win=644 Len=15"
"302","11:50:34.564567416","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"303","11:50:34.696528592","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=65654 Ack=211 Win=255 Len=0"
"304","11:50:35.391379560","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xb464 A wpad"
"305","11:50:35.391508420","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xb464 A wpad"
"306","11:50:35.438966344","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"307","11:50:35.492254892","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xb464 A wpad"
"308","11:50:35.492255329","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xb464 A wpad"
"309","11:50:35.527271228","10.10.5.14","10.10.5.10","TCP","4614","49195  >  1294 [PSH, ACK] Seq=59226 Ack=196 Win=255 Len=4560"
"310","11:50:35.527345694","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=196 Ack=63786 Win=501 Len=0"
"311","11:50:35.527529174","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=196 Ack=63786 Win=501 Len=15"
"312","11:50:35.692833005","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"313","11:50:35.719592668","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=63786 Ack=211 Win=255 Len=0"
"314","11:50:35.828743061","10.10.5.12","10.10.5.10","TCP","4608","49204  >  1292 [PSH, ACK] Seq=58395 Ack=196 Win=255 Len=4554"
"315","11:50:35.828776492","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=196 Ack=62949 Win=572 Len=0"
"316","11:50:35.828999293","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=196 Ack=62949 Win=572 Len=15"
"317","11:50:36.020829248","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=62949 Ack=211 Win=255 Len=0"
"318","11:50:36.166253532","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"319","11:50:36.442642998","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"320","11:50:36.915078672","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"321","11:50:36.990605428","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0xeb32 A wpad"
"322","11:50:36.990605716","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0xeb32 A wpad"
"323","11:50:37.091867398","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0xeb32 A wpad"
"324","11:50:37.091867850","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0xeb32 A wpad"
"325","11:50:37.192215227","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"326","11:50:37.293013376","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"327","11:50:37.503642976","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"328","11:50:37.665093821","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"329","11:50:37.755927781","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"330","11:50:38.042382002","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"331","11:50:38.416407783","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"332","11:50:38.505614502","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"333","11:50:38.792176824","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"334","11:50:39.166576043","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"335","11:50:39.254988130","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"336","11:50:39.916254839","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"337","11:50:40.006180922","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"338","11:50:40.733547271","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"339","11:50:40.755821390","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"340","11:50:41.300175573","10.10.5.13","10.10.5.10","TCP","4615","49196  >  1293 [PSH, ACK] Seq=58653 Ack=196 Win=255 Len=4561"
"341","11:50:41.300203673","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=196 Ack=63214 Win=572 Len=0"
"342","11:50:41.300532790","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=196 Ack=63214 Win=572 Len=15"
"343","11:50:41.492261908","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=63214 Ack=211 Win=255 Len=0"
"344","11:50:41.504809230","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"345","11:50:41.536209503","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"346","11:50:42.276929567","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"347","11:50:42.536507131","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"348","11:50:42.938966465","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"349","11:50:43.068455086","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"350","11:50:43.848773830","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xff69 A wpad"
"351","11:50:43.848774145","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xff69 A wpad"
"352","11:50:43.938716918","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"353","11:50:43.949292355","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xff69 A wpad"
"354","11:50:43.949292655","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xff69 A wpad"
"355","11:50:44.150013996","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"356","11:50:44.900073323","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"357","11:50:45.392556153","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0x793c A wpad"
"358","11:50:45.392556455","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0x793c A wpad"
"359","11:50:45.492503669","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0x793c A wpad"
"360","11:50:45.492503980","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0x793c A wpad"
"361","11:50:45.649330494","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"362","11:50:45.692731259","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"363","11:50:46.400620965","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"364","11:50:46.444003240","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"365","11:50:47.149280627","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"366","11:50:47.193771685","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"367","11:50:47.837420590","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"368","11:50:47.899733027","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"369","11:50:47.944045170","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"370","11:50:48.232023945","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"371","11:50:48.537730160","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"372","11:50:48.694647093","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"373","11:50:49.444314439","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"374","11:50:49.505242078","10.10.5.11","10.10.5.10","TCP","4611","49205  >  1291 [PSH, ACK] Seq=65654 Ack=211 Win=255 Len=4557"
"375","11:50:49.505276001","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=211 Ack=70211 Win=715 Len=0"
"376","11:50:49.505478770","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=211 Ack=70211 Win=715 Len=15"
"377","11:50:49.537222929","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"378","11:50:49.691062332","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=70211 Ack=226 Win=255 Len=0"
"379","11:50:50.524746614","10.10.5.14","10.10.5.10","TCP","4614","49195  >  1294 [PSH, ACK] Seq=63786 Ack=211 Win=255 Len=4560"
"380","11:50:50.524781953","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=211 Ack=68346 Win=572 Len=0"
"381","11:50:50.525006561","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=211 Ack=68346 Win=572 Len=15"
"382","11:50:50.735140829","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=68346 Ack=226 Win=255 Len=0"
